RecipientName,climate_funding,climate finance (including nature),environment_funding,mitigation_funding,adaptation_funding,effective_funding
Liberia,0.0,14.865308409999999,14.865308409999999,0.0,0.0,14.865308409999999
Liberia,0.0,21.72573,21.72573,0.0,0.0,21.72573
Liberia,0.0,34.980716,34.980716,0.0,0.0,34.980716
Liberia,0.23931000000000002,0.23931000000000002,0.0,0.23931000000000002,0.0,0.23931000000000002
Liberia,0.624914,0.624914,0.0,0.624914,0.0,0.624914
Liberia,1.3707019999999999,1.3707019999999999,0.0,1.3707019999999999,0.0,1.3707019999999999
Liberia,5.0215255999999995,5.0215255999999995,0.0,5.0215255999999995,0.0,5.0215255999999995
Liberia,21.701787699999997,21.701787699999997,0.0,0.0,21.701787699999997,21.701787699999997
Liberia,61.200502,61.200502,0.0,61.200502,0.0,61.200502
Libya,0.0,0.073108,0.073108,0.0,0.0,0.073108
Libya,0.0,1.3788227,1.3788227,0.0,0.0,1.3788227
Libya,0.0,2.25981,2.25981,0.0,0.0,2.25981
Libya,1.193616,1.193616,0.0,0.0,1.193616,1.193616
Madagascar,0.0,7.649257572,7.649257572,0.0,0.0,7.649257572
Madagascar,0.0,19.258163644,19.258163644,0.0,0.0,19.258163644
Madagascar,0.0,42.064338797999994,42.064338797999994,0.0,0.0,42.064338797999994
Madagascar,0.0,44.722853040000004,44.722853040000004,0.0,0.0,44.722853040000004
Madagascar,0.1466808,0.1466808,0.0,0.1466808,0.0,0.1466808
Madagascar,0.1750422999999999,0.1750422999999999,0.0,0.1750422999999999,0.0,0.1750422999999999
Madagascar,0.284198,0.284198,0.0,0.284198,0.0,0.284198
Madagascar,1.2525309999999994,1.2525309999999994,0.0,1.2525309999999994,0.0,1.2525309999999994
Madagascar,5.57993,5.57993,0.0,5.57993,0.0,5.57993
Madagascar,15.519328881,15.519328881,0.0,0.0,15.519328881,15.519328881
Madagascar,23.06510597,23.06510597,0.0,23.06510597,0.0,23.06510597
Malawi,0.0,0.00191636,0.00191636,0.0,0.0,0.00191636
Malawi,0.0,1.803389,1.803389,0.0,0.0,1.803389
Malawi,0.0,18.146126640000002,18.146126640000002,0.0,0.0,18.146126640000002
Malawi,0.0,46.403082284,46.403082284,0.0,0.0,46.403082284
Malawi,0.0309238,0.0309238,0.0,0.0309238,0.0,0.0309238
Malawi,0.7997289999999999,0.7997289999999999,0.0,0.7997289999999999,0.0,0.7997289999999999
Malawi,3.0189587999999996,3.0189587999999996,0.0,3.0189587999999996,0.0,3.0189587999999996
Malawi,4.9712155000000005,4.9712155000000005,0.0,4.9712155000000005,0.0,4.9712155000000005
Malawi,5.808579379999999,5.808579379999999,0.0,5.808579379999999,0.0,5.808579379999999
Malawi,165.504100607,165.504100607,0.0,0.0,165.504100607,165.504100607
Malawi,192.7205632,192.7205632,0.0,192.7205632,0.0,192.7205632
Malaysia,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,0.0,0.4735510999999998,0.4735510999999998,0.0,0.0,0.4735510999999998
Malaysia,0.0,0.561898,0.561898,0.0,0.0,0.561898
Malaysia,0.0,1.1604447599999996,1.1604447599999996,0.0,0.0,1.1604447599999996
Malaysia,0.0,7.08119777,7.08119777,0.0,0.0,7.08119777
Malaysia,0.09005789,0.09005789,0.0,0.09005789,0.0,0.09005789
Malaysia,0.16602609999999998,0.16602609999999998,0.0,0.16602609999999998,0.0,0.16602609999999998
Malaysia,0.30321482,0.30321482,0.0,0.30321482,0.0,0.30321482
Malaysia,2.013158462999999,2.013158462999999,0.0,2.013158462999999,0.0,2.013158462999999
Malaysia,3.206414099999999,3.206414099999999,0.0,3.206414099999999,0.0,3.206414099999999
Malaysia,9.21953723,9.21953723,0.0,0.0,9.21953723,9.21953723
Maldives,0.0,0.02871985,0.02871985,0.0,0.0,0.02871985
Maldives,0.0,0.0333773,0.0333773,0.0,0.0,0.0333773
Maldives,0.0,0.39941950000000004,0.39941950000000004,0.0,0.0,0.39941950000000004
Maldives,0.005148,0.005148,0.0,0.005148,0.0,0.005148
Maldives,1.0468709999999997,1.0468709999999997,0.0,1.0468709999999997,0.0,1.0468709999999997
Maldives,1.8088241999999997,1.8088241999999997,0.0,1.8088241999999997,0.0,1.8088241999999997
Maldives,2.901802,2.901802,0.0,0.0,2.901802,2.901802
Mali,0.0,0.0,0.0,0.0,0.0,0.0
Mali,0.0,0.7530929999999999,0.7530929999999999,0.0,0.0,0.7530929999999999
Mali,0.0,5.708873639999999,5.708873639999999,0.0,0.0,5.708873639999999
Mali,0.0,8.02496338,8.02496338,0.0,0.0,8.02496338
Mali,0.0,80.62410519,80.62410519,0.0,0.0,80.62410519
Mali,0.23531029999999997,0.23531029999999997,0.0,0.23531029999999997,0.0,0.23531029999999997
Mali,0.2516986899999999,0.2516986899999999,0.0,0.2516986899999999,0.0,0.2516986899999999
Mali,4.13793732,4.13793732,0.0,4.13793732,0.0,4.13793732
Mali,6.645130000000001,6.645130000000001,0.0,6.645130000000001,0.0,6.645130000000001
Mali,101.648001494,101.648001494,0.0,0.0,101.648001494,101.648001494
Marshall Islands,0.0,0.007883,0.007883,0.0,0.0,0.007883
Marshall Islands,0.0,0.2722079999999999,0.2722079999999999,0.0,0.0,0.2722079999999999
Marshall Islands,1.1584838000000002,1.1584838000000002,0.0,1.1584838000000002,0.0,1.1584838000000002
Marshall Islands,2.142393,2.142393,0.0,2.142393,0.0,2.142393
Marshall Islands,2.442278,2.442278,0.0,2.442278,0.0,2.442278
Marshall Islands,3.301881,3.301881,0.0,0.0,3.301881,3.301881
Mauritania,0.0,0.0118319999999999,0.0118319999999999,0.0,0.0,0.0118319999999999
Mauritania,0.0,0.0154182,0.0154182,0.0,0.0,0.0154182
Mauritania,0.0,8.36250541,8.36250541,0.0,0.0,8.36250541
Mauritania,0.0,13.621111189999999,13.621111189999999,0.0,0.0,13.621111189999999
Mauritania,0.06859296999999999,0.06859296999999999,0.0,0.06859296999999999,0.0,0.06859296999999999
Mauritania,0.18767,0.18767,0.0,0.18767,0.0,0.18767
Mauritania,0.20172563,0.20172563,0.0,0.20172563,0.0,0.20172563
Mauritania,0.48140795000000003,0.48140795000000003,0.0,0.48140795000000003,0.0,0.48140795000000003
Mauritania,15.05936995,15.05936995,0.0,15.05936995,0.0,15.05936995
Mauritania,27.49127993,27.49127993,0.0,0.0,27.49127993,27.49127993
Mauritius,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,0.0,0.29652100000000003,0.29652100000000003,0.0,0.0,0.29652100000000003
Mauritius,0.0,0.52681031,0.52681031,0.0,0.0,0.52681031
Mauritius,0.0,0.6398519999999999,0.6398519999999999,0.0,0.0,0.6398519999999999
Mauritius,0.014369,0.014369,0.0,0.014369,0.0,0.014369
Mauritius,0.19734000000000002,0.19734000000000002,0.0,0.19734000000000002,0.0,0.19734000000000002
Mauritius,0.2139831,0.2139831,0.0,0.2139831,0.0,0.2139831
Mauritius,0.4466199999999999,0.4466199999999999,0.0,0.4466199999999999,0.0,0.4466199999999999
Mauritius,9.755836500000001,9.755836500000001,0.0,0.0,9.755836500000001,9.755836500000001
Mauritius,33.5035321,33.5035321,0.0,33.5035321,0.0,33.5035321
Mexico,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,0.0,11.01152179,11.01152179,0.0,0.0,11.01152179
Mexico,0.0,15.266084898099999,15.266084898099999,0.0,0.0,15.266084898099999
Mexico,0.0,49.51391826999999,49.51391826999999,0.0,0.0,49.51391826999999
Mexico,0.0,116.67020159000002,116.67020159000002,0.0,0.0,116.67020159000002
Mexico,0.0123139,0.0123139,0.0,0.0123139,0.0,0.0123139
Mexico,0.13124999999999998,0.13124999999999998,0.0,0.13124999999999998,0.0,0.13124999999999998
Mexico,0.19359250169999997,0.19359250169999997,0.0,0.19359250169999997,0.0,0.19359250169999997
Mexico,21.64463183,21.64463183,0.0,0.0,21.64463183,21.64463183
Mexico,50.83645533210001,50.83645533210001,0.0,50.83645533210001,0.0,50.83645533210001
Mexico,64.25748311,64.25748311,0.0,64.25748311,0.0,64.25748311
Mexico,137.20814786,137.20814786,0.0,137.20814786,0.0,137.20814786
Mexico,745.46151838,745.46151838,0.0,745.46151838,0.0,745.46151838
Micronesia,0.0,0.0,0.0,0.0,0.0,0.0
Micronesia,0.0,0.099296,0.099296,0.0,0.0,0.099296
Micronesia,0.0,0.27845805,0.27845805,0.0,0.0,0.27845805
Micronesia,0.867917,0.867917,0.0,0.867917,0.0,0.867917
Micronesia,1.79,1.79,0.0,1.79,0.0,1.79
Micronesia,3.9500569999999993,3.9500569999999993,0.0,0.0,3.9500569999999993,3.9500569999999993
Moldova,0.0,0.3607388999999998,0.3607388999999998,0.0,0.0,0.3607388999999998
Moldova,0.0,3.2902019609999997,3.2902019609999997,0.0,0.0,3.2902019609999997
Moldova,0.0,5.37898852,5.37898852,0.0,0.0,5.37898852
Moldova,0.16750585999999973,0.16750585999999973,0.0,0.16750585999999973,0.0,0.16750585999999973
Moldova,0.2550163999999998,0.2550163999999998,0.0,0.2550163999999998,0.0,0.2550163999999998
Moldova,0.4240009999999999,0.4240009999999999,0.0,0.4240009999999999,0.0,0.4240009999999999
Moldova,0.514413,0.514413,0.0,0.514413,0.0,0.514413
Moldova,2.6067782100000003,2.6067782100000003,0.0,0.0,2.6067782100000003,2.6067782100000003
Moldova,7.748145899999999,7.748145899999999,0.0,7.748145899999999,0.0,7.748145899999999
Mongolia,0.0,0.46410149999999983,0.46410149999999983,0.0,0.0,0.46410149999999983
Mongolia,0.0,4.1555712,4.1555712,0.0,0.0,4.1555712
Mongolia,0.0,26.516444934000003,26.516444934000003,0.0,0.0,26.516444934000003
Mongolia,0.0,67.50966621499998,67.50966621499998,0.0,0.0,67.50966621499998
Mongolia,0.017311,0.017311,0.0,0.017311,0.0,0.017311
Mongolia,0.0209851,0.0209851,0.0,0.0209851,0.0,0.0209851
Mongolia,0.0488034,0.0488034,0.0,0.0488034,0.0,0.0488034
Mongolia,0.2368595,0.2368595,0.0,0.2368595,0.0,0.2368595
Mongolia,4.5948256999999995,4.5948256999999995,0.0,4.5948256999999995,0.0,4.5948256999999995
Mongolia,17.18944687,17.18944687,0.0,0.0,17.18944687,17.18944687
Mongolia,25.879804541,25.879804541,0.0,25.879804541,0.0,25.879804541
Mongolia,61.036324,61.036324,0.0,61.036324,0.0,61.036324
Montenegro,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,0.0,0.00142729,0.00142729,0.0,0.0,0.00142729
Montenegro,0.0,0.2078509289999999,0.2078509289999999,0.0,0.0,0.2078509289999999
Montenegro,0.0,0.4337667699999998,0.4337667699999998,0.0,0.0,0.4337667699999998
Montenegro,0.0,0.6970289999999999,0.6970289999999999,0.0,0.0,0.6970289999999999
Montenegro,0.0298574,0.0298574,0.0,0.0298574,0.0,0.0298574
Montenegro,0.0456009699999998,0.0456009699999998,0.0,0.0,0.0456009699999998,0.0456009699999998
Montenegro,3.7924197,3.7924197,0.0,3.7924197,0.0,3.7924197
Montenegro,14.388657799999999,14.388657799999999,0.0,14.388657799999999,0.0,14.388657799999999
Montenegro,17.420301000000002,17.420301000000002,0.0,17.420301000000002,0.0,17.420301000000002
Montserrat,0.0,0.0432209,0.0432209,0.0,0.0,0.0432209
Montserrat,0.0,0.26380683,0.26380683,0.0,0.0,0.26380683
Montserrat,0.0,0.5513617999999999,0.5513617999999999,0.0,0.0,0.5513617999999999
Montserrat,0.0,0.6012518999999997,0.6012518999999997,0.0,0.0,0.6012518999999997
Montserrat,0.5171780999999999,0.5171780999999999,0.0,0.0,0.5171780999999999,0.5171780999999999
Montserrat,8.986631724,8.986631724,0.0,8.986631724,0.0,8.986631724
Morocco,0.0,2.1702367700000003,2.1702367700000003,0.0,0.0,2.1702367700000003
Morocco,0.0,2.698649314,2.698649314,0.0,0.0,2.698649314
Morocco,0.0,27.132035487000003,27.132035487000003,0.0,0.0,27.132035487000003
Morocco,0.0,40.92246442100001,40.92246442100001,0.0,0.0,40.92246442100001
Morocco,0.08834410000000001,0.08834410000000001,0.0,0.08834410000000001,0.0,0.08834410000000001
Morocco,0.7216258099999999,0.7216258099999999,0.0,0.7216258099999999,0.0,0.7216258099999999
Morocco,5.306062000000001,5.306062000000001,0.0,5.306062000000001,0.0,5.306062000000001
Morocco,22.03858284,22.03858284,0.0,22.03858284,0.0,22.03858284
Morocco,83.39386009,83.39386009,0.0,83.39386009,0.0,83.39386009
Morocco,90.32874000000001,90.32874000000001,0.0,90.32874000000001,0.0,90.32874000000001
Morocco,175.07379893720002,175.07379893720002,0.0,0.0,175.07379893720002,175.07379893720002
Morocco,764.9623026500001,764.9623026500001,0.0,764.9623026500001,0.0,764.9623026500001
Mozambique,0.0,18.2674153,18.2674153,0.0,0.0,18.2674153
Mozambique,0.0,32.29340096,32.29340096,0.0,0.0,32.29340096
Mozambique,0.0,66.29950785000001,66.29950785000001,0.0,0.0,66.29950785000001
Mozambique,0.0,77.67345889199999,77.67345889199999,0.0,0.0,77.67345889199999
Mozambique,0.1587680277999999,0.1587680277999999,0.0,0.1587680277999999,0.0,0.1587680277999999
Mozambique,0.161578,0.161578,0.0,0.161578,0.0,0.161578
Mozambique,0.22303339999999988,0.22303339999999988,0.0,0.22303339999999988,0.0,0.22303339999999988
Mozambique,0.360772,0.360772,0.0,0.360772,0.0,0.360772
Mozambique,0.6299773199999998,0.6299773199999998,0.0,0.6299773199999998,0.0,0.6299773199999998
Mozambique,1.0896601,1.0896601,0.0,1.0896601,0.0,1.0896601
Mozambique,6.28501279,6.28501279,0.0,6.28501279,0.0,6.28501279
Mozambique,22.8655412,22.8655412,0.0,22.8655412,0.0,22.8655412
Mozambique,30.202681886000004,30.202681886000004,0.0,30.202681886000004,0.0,30.202681886000004
Mozambique,185.621666695,185.621666695,0.0,0.0,185.621666695,185.621666695
Myanmar,0.0,3.8243761999999997,3.8243761999999997,0.0,0.0,3.8243761999999997
Myanmar,0.0,8.36427807,8.36427807,0.0,0.0,8.36427807
Myanmar,0.0,19.463536971779995,19.463536971779995,0.0,0.0,19.463536971779995
Myanmar,0.0,26.17934924,26.17934924,0.0,0.0,26.17934924
Myanmar,0.0363977999999999,0.0363977999999999,0.0,0.0363977999999999,0.0,0.0363977999999999
Myanmar,0.18817637999999992,0.18817637999999992,0.0,0.18817637999999992,0.0,0.18817637999999992
Myanmar,1.4973965999999996,1.4973965999999996,0.0,1.4973965999999996,0.0,1.4973965999999996
Myanmar,5.92554271,5.92554271,0.0,5.92554271,0.0,5.92554271
Myanmar,6.4802845499999995,6.4802845499999995,0.0,6.4802845499999995,0.0,6.4802845499999995
Myanmar,25.906771000000003,25.906771000000003,0.0,25.906771000000003,0.0,25.906771000000003
Myanmar,89.568365843,89.568365843,0.0,0.0,89.568365843,89.568365843
Namibia,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,0.0,4.318271,4.318271,0.0,0.0,4.318271
Namibia,0.0,7.90590553,7.90590553,0.0,0.0,7.90590553
Namibia,0.0,13.3925396,13.3925396,0.0,0.0,13.3925396
Namibia,0.0,14.64005718,14.64005718,0.0,0.0,14.64005718
Namibia,0.005,0.005,0.0,0.005,0.0,0.005
Namibia,0.0739473199999998,0.0739473199999998,0.0,0.0739473199999998,0.0,0.0739473199999998
Namibia,6.2423756699999995,6.2423756699999995,0.0,6.2423756699999995,0.0,6.2423756699999995
Namibia,6.6443163,6.6443163,0.0,6.6443163,0.0,6.6443163
Namibia,17.738595412000002,17.738595412000002,0.0,0.0,17.738595412000002,17.738595412000002
Namibia,41.859613339999996,41.859613339999996,0.0,41.859613339999996,0.0,41.859613339999996
Nauru,0.0,0.036454,0.036454,0.0,0.0,0.036454
Nauru,0.0,0.099296,0.099296,0.0,0.0,0.099296
Nauru,0.1388330999999998,0.1388330999999998,0.0,0.1388330999999998,0.0,0.1388330999999998
Nauru,0.225092,0.225092,0.0,0.225092,0.0,0.225092
Nauru,0.25,0.25,0.0,0.25,0.0,0.25
Nauru,0.8258293000000001,0.8258293000000001,0.0,0.0,0.8258293000000001,0.8258293000000001
Nauru,24.4792466,24.4792466,0.0,24.4792466,0.0,24.4792466
Nepal,0.0,0.66860614,0.66860614,0.0,0.0,0.66860614
Nepal,0.0,5.0891538899999995,5.0891538899999995,0.0,0.0,5.0891538899999995
Nepal,0.0,32.59432496,32.59432496,0.0,0.0,32.59432496
Nepal,0.0,42.74580069,42.74580069,0.0,0.0,42.74580069
Nepal,0.01679167,0.01679167,0.0,0.01679167,0.0,0.01679167
Nepal,0.48806198999999995,0.48806198999999995,0.0,0.48806198999999995,0.0,0.48806198999999995
Nepal,1.4606517689999996,1.4606517689999996,0.0,1.4606517689999996,0.0,1.4606517689999996
Nepal,1.84249782,1.84249782,0.0,1.84249782,0.0,1.84249782
Nepal,7.384923,7.384923,0.0,7.384923,0.0,7.384923
Nepal,31.858844194,31.858844194,0.0,31.858844194,0.0,31.858844194
Nepal,55.238437940000004,55.238437940000004,0.0,55.238437940000004,0.0,55.238437940000004
Nepal,183.05430035662,183.05430035662,0.0,0.0,183.05430035662,183.05430035662
Nicaragua,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,0.0,0.38212860000000004,0.38212860000000004,0.0,0.0,0.38212860000000004
Nicaragua,0.0,0.6930583499999999,0.6930583499999999,0.0,0.0,0.6930583499999999
Nicaragua,0.0,7.184364054999998,7.184364054999998,0.0,0.0,7.184364054999998
Nicaragua,0.0,13.316450020999998,13.316450020999998,0.0,0.0,13.316450020999998
Nicaragua,0.1540250799999999,0.1540250799999999,0.0,0.1540250799999999,0.0,0.1540250799999999
Nicaragua,0.3028347099999999,0.3028347099999999,0.0,0.3028347099999999,0.0,0.3028347099999999
Nicaragua,2.1360080999999997,2.1360080999999997,0.0,2.1360080999999997,0.0,2.1360080999999997
Nicaragua,6.62474585,6.62474585,0.0,6.62474585,0.0,6.62474585
Nicaragua,12.988294929999999,12.988294929999999,0.0,12.988294929999999,0.0,12.988294929999999
Nicaragua,28.450117387419997,28.450117387419997,0.0,0.0,28.450117387419997,28.450117387419997
Nicaragua,62.11040163690001,62.11040163690001,0.0,62.11040163690001,0.0,62.11040163690001
Niger,0.0,0.22339904,0.22339904,0.0,0.0,0.22339904
Niger,0.0,0.3882061,0.3882061,0.0,0.0,0.3882061
Niger,0.0,7.8308710999999995,7.8308710999999995,0.0,0.0,7.8308710999999995
Niger,0.0,55.932494809999994,55.932494809999994,0.0,0.0,55.932494809999994
Niger,0.0552805669999998,0.0552805669999998,0.0,0.0552805669999998,0.0,0.0552805669999998
Niger,0.2441767,0.2441767,0.0,0.2441767,0.0,0.2441767
Niger,0.7056145199999999,0.7056145199999999,0.0,0.7056145199999999,0.0,0.7056145199999999
Niger,0.7542989999999999,0.7542989999999999,0.0,0.7542989999999999,0.0,0.7542989999999999
Niger,26.194858019999998,26.194858019999998,0.0,0.0,26.194858019999998,26.194858019999998
Nigeria,0.0,0.4195894999999999,0.4195894999999999,0.0,0.0,0.4195894999999999
Nigeria,0.0,0.4293553999999999,0.4293553999999999,0.0,0.0,0.4293553999999999
Nigeria,0.0,3.2752364253579986,3.2752364253579986,0.0,0.0,3.2752364253579986
Nigeria,0.0,6.974578110000001,6.974578110000001,0.0,0.0,6.974578110000001
Nigeria,0.03588321999999999,0.03588321999999999,0.0,0.03588321999999999,0.0,0.03588321999999999
Nigeria,0.04,0.04,0.0,0.04,0.0,0.04
Nigeria,0.255872,0.255872,0.0,0.255872,0.0,0.255872
Nigeria,4.96473,4.96473,0.0,4.96473,0.0,4.96473
Nigeria,14.994476729999999,14.994476729999999,0.0,14.994476729999999,0.0,14.994476729999999
Nigeria,56.70985610900001,56.70985610900001,0.0,0.0,56.70985610900001,56.70985610900001
Nigeria,62.760109840000005,62.760109840000005,0.0,62.760109840000005,0.0,62.760109840000005
Niue,0.0,0.007887,0.007887,0.0,0.0,0.007887
Niue,0.0,0.053158,0.053158,0.0,0.0,0.053158
Niue,0.0,0.099296,0.099296,0.0,0.0,0.099296
Niue,0.7800967000000001,0.7800967000000001,0.0,0.0,0.7800967000000001,0.7800967000000001
Niue,3.6621185,3.6621185,0.0,3.6621185,0.0,3.6621185
North Macedonia,0.0,0.0198518999999999,0.0198518999999999,0.0,0.0,0.0198518999999999
North Macedonia,0.0,2.9890834799999997,2.9890834799999997,0.0,0.0,2.9890834799999997
North Macedonia,0.0,5.6657843219999995,5.6657843219999995,0.0,0.0,5.6657843219999995
North Macedonia,0.0,5.7626914299999985,5.7626914299999985,0.0,0.0,5.7626914299999985
North Macedonia,0.0233324,0.0233324,0.0,0.0233324,0.0,0.0233324
North Macedonia,0.0428906,0.0428906,0.0,0.0428906,0.0,0.0428906
North Macedonia,0.0898834,0.0898834,0.0,0.0898834,0.0,0.0898834
North Macedonia,0.5417851999999999,0.5417851999999999,0.0,0.5417851999999999,0.0,0.5417851999999999
North Macedonia,1.2854119999999998,1.2854119999999998,0.0,1.2854119999999998,0.0,1.2854119999999998
North Macedonia,6.16018564,6.16018564,0.0,0.0,6.16018564,6.16018564
Pakistan,0.0,1.98413532,1.98413532,0.0,0.0,1.98413532
Pakistan,0.0,2.7585837000000004,2.7585837000000004,0.0,0.0,2.7585837000000004
Pakistan,0.0,21.169832180000004,21.169832180000004,0.0,0.0,21.169832180000004
Pakistan,0.0,29.54900003,29.54900003,0.0,0.0,29.54900003
Pakistan,0.1276199999999998,0.1276199999999998,0.0,0.1276199999999998,0.0,0.1276199999999998
Pakistan,6.707771999999999,6.707771999999999,0.0,6.707771999999999,0.0,6.707771999999999
Pakistan,12.39304788,12.39304788,0.0,12.39304788,0.0,12.39304788
Pakistan,25.01888,25.01888,0.0,25.01888,0.0,25.01888
Pakistan,51.28803811,51.28803811,0.0,51.28803811,0.0,51.28803811
Pakistan,112.08239279999998,112.08239279999998,0.0,112.08239279999998,0.0,112.08239279999998
Pakistan,135.9009583386,135.9009583386,0.0,0.0,135.9009583386,135.9009583386
Pakistan,161.102404832,161.102404832,0.0,161.102404832,0.0,161.102404832
Palau,0.0,0.010331,0.010331,0.0,0.0,0.010331
Palau,0.0,0.203696,0.203696,0.0,0.0,0.203696
Palau,0.0,1.1277059999999997,1.1277059999999997,0.0,0.0,1.1277059999999997
Palau,0.109214,0.109214,0.0,0.109214,0.0,0.109214
Palau,0.4465986,0.4465986,0.0,0.4465986,0.0,0.4465986
Palau,0.5,0.5,0.0,0.5,0.0,0.5
Palau,1.0307997,1.0307997,0.0,0.0,1.0307997,1.0307997
Panama,0.0,0.023960669,0.023960669,0.0,0.0,0.023960669
Panama,0.0,0.2138269149999997,0.2138269149999997,0.0,0.0,0.2138269149999997
Panama,0.0,0.40162359999999964,0.40162359999999964,0.0,0.0,0.40162359999999964
Panama,0.0,0.8324120999999998,0.8324120999999998,0.0,0.0,0.8324120999999998
Panama,0.0069025,0.0069025,0.0,0.0069025,0.0,0.0069025
Panama,0.0513670999999999,0.0513670999999999,0.0,0.0513670999999999,0.0,0.0513670999999999
Panama,0.30222,0.30222,0.0,0.30222,0.0,0.30222
Panama,0.41810607,0.41810607,0.0,0.41810607,0.0,0.41810607
Panama,0.5807446,0.5807446,0.0,0.5807446,0.0,0.5807446
Panama,0.7939210000000001,0.7939210000000001,0.0,0.7939210000000001,0.0,0.7939210000000001
Panama,1.2999671999999995,1.2999671999999995,0.0,0.0,1.2999671999999995,1.2999671999999995
Papua New Guinea,0.0,0.7975011999999999,0.7975011999999999,0.0,0.0,0.7975011999999999
Papua New Guinea,0.0,2.5161527,2.5161527,0.0,0.0,2.5161527
Papua New Guinea,0.0,2.7466129999999995,2.7466129999999995,0.0,0.0,2.7466129999999995
Papua New Guinea,0.0,3.3320531699999996,3.3320531699999996,0.0,0.0,3.3320531699999996
Papua New Guinea,0.15084221,0.15084221,0.0,0.15084221,0.0,0.15084221
Papua New Guinea,0.2184161,0.2184161,0.0,0.2184161,0.0,0.2184161
Papua New Guinea,1.8151169999999999,1.8151169999999999,0.0,1.8151169999999999,0.0,1.8151169999999999
Papua New Guinea,14.6599328,14.6599328,0.0,14.6599328,0.0,14.6599328
Papua New Guinea,23.359087824,23.359087824,0.0,0.0,23.359087824,23.359087824
Paraguay,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,0.0,0.52100459,0.52100459,0.0,0.0,0.52100459
Paraguay,0.0,1.1829783299999999,1.1829783299999999,0.0,0.0,1.1829783299999999
Paraguay,0.0,2.351402298,2.351402298,0.0,0.0,2.351402298
Paraguay,0.0,7.8669901369999975,7.8669901369999975,0.0,0.0,7.8669901369999975
Paraguay,0.150971,0.150971,0.0,0.150971,0.0,0.150971
Paraguay,0.6343356,0.6343356,0.0,0.6343356,0.0,0.6343356
Paraguay,2.59469828,2.59469828,0.0,0.0,2.59469828,2.59469828
Peru,0.0,21.952001266999996,21.952001266999996,0.0,0.0,21.952001266999996
Peru,0.0,33.841366959999995,33.841366959999995,0.0,0.0,33.841366959999995
Peru,0.0,51.668980028000014,51.668980028000014,0.0,0.0,51.668980028000014
Peru,0.0,236.94563321,236.94563321,0.0,0.0,236.94563321
Peru,0.12423990000000001,0.12423990000000001,0.0,0.12423990000000001,0.0,0.12423990000000001
Peru,0.1457613899999999,0.1457613899999999,0.0,0.1457613899999999,0.0,0.1457613899999999
Peru,0.5890893299999997,0.5890893299999997,0.0,0.5890893299999997,0.0,0.5890893299999997
Peru,1.3985800000000002,1.3985800000000002,0.0,1.3985800000000002,0.0,1.3985800000000002
Peru,1.4975103399999998,1.4975103399999998,0.0,1.4975103399999998,0.0,1.4975103399999998
Peru,33.294124999999994,33.294124999999994,0.0,33.294124999999994,0.0,33.294124999999994
Peru,55.798336455,55.798336455,0.0,55.798336455,0.0,55.798336455
Peru,81.02136971400002,81.02136971400002,0.0,0.0,81.02136971400002,81.02136971400002
Philippines,0.0,24.39575682,24.39575682,0.0,0.0,24.39575682
Philippines,0.0,45.423591101,45.423591101,0.0,0.0,45.423591101
Philippines,0.0,59.97583335,59.97583335,0.0,0.0,59.97583335
Philippines,0.0,504.88535780999996,504.88535780999996,0.0,0.0,504.88535780999996
Philippines,0.0148563,0.0148563,0.0,0.0148563,0.0,0.0148563
Philippines,0.10445207999999989,0.10445207999999989,0.0,0.10445207999999989,0.0,0.10445207999999989
Philippines,0.1129109999999999,0.1129109999999999,0.0,0.1129109999999999,0.0,0.1129109999999999
Philippines,0.6334811099999998,0.6334811099999998,0.0,0.6334811099999998,0.0,0.6334811099999998
Philippines,0.8783770999999999,0.8783770999999999,0.0,0.8783770999999999,0.0,0.8783770999999999
Philippines,3.46010495,3.46010495,0.0,3.46010495,0.0,3.46010495
Philippines,7.24730697,7.24730697,0.0,7.24730697,0.0,7.24730697
Philippines,262.273157715,262.273157715,0.0,0.0,262.273157715,262.273157715
Rwanda,0.0,3.4848747099999997,3.4848747099999997,0.0,0.0,3.4848747099999997
Rwanda,0.0,5.5542317400000005,5.5542317400000005,0.0,0.0,5.5542317400000005
Rwanda,0.0,7.3699373,7.3699373,0.0,0.0,7.3699373
Rwanda,0.0,17.84675475,17.84675475,0.0,0.0,17.84675475
Rwanda,0.0535670999999999,0.0535670999999999,0.0,0.0535670999999999,0.0,0.0535670999999999
Rwanda,0.94469055,0.94469055,0.0,0.94469055,0.0,0.94469055
Rwanda,1.1786975,1.1786975,0.0,1.1786975,0.0,1.1786975
Rwanda,1.3125,1.3125,0.0,1.3125,0.0,1.3125
Rwanda,2.5290429999999997,2.5290429999999997,0.0,2.5290429999999997,0.0,2.5290429999999997
Rwanda,7.1600231,7.1600231,0.0,7.1600231,0.0,7.1600231
Rwanda,10.223485879999998,10.223485879999998,0.0,10.223485879999998,0.0,10.223485879999998
Rwanda,52.36381361000001,52.36381361000001,0.0,0.0,52.36381361000001,52.36381361000001
