RecipientName,country_code,country_type,gdp,climate_class_number,climate_class,meta_category,no_projects,effective_funding,climate_funding
Colombia,COL,UMICs,309113000000.0,3,Other-mitigation-projects,Mitigation,21,8.294352904,8.294352904
Colombia,COL,UMICs,309113000000.0,4,Biodiversity,Environment,35,11.41841233,0.0
Colombia,COL,UMICs,309113000000.0,5,Geothermal-energy,Mitigation,2,0.1198799999999998,0.1198799999999998
Colombia,COL,UMICs,309113000000.0,6,Nature_conservation,Environment,29,3.0669804699999994,0.0
Colombia,COL,UMICs,309113000000.0,7,Other-environment-projects,Environment,94,13.234050009999999,0.0
Colombia,COL,UMICs,309113000000.0,8,Sustainable-land-use,Environment,80,17.338784989999997,0.0
Colombia,COL,UMICs,309113000000.0,10,Renewables-multiple,Mitigation,18,13.08562359,13.08562359
Colombia,COL,UMICs,309113000000.0,11,Hydro-energy,Mitigation,6,0.1848389,0.1848389
Colombia,COL,UMICs,309113000000.0,12,Energy-efficiency,Mitigation,3,1.5742687,1.5742687
Comoros,COM,Small Island Developing States,1084112832.0,0,Adaptation,Adaptation,3,0.09369079999999991,0.09369079999999991
Comoros,COM,Small Island Developing States,1084112832.0,1,Solar-energy,Mitigation,1,0.0257069,0.0257069
Comoros,COM,Small Island Developing States,1084112832.0,4,Biodiversity,Environment,1,0.402988,0.0
Comoros,COM,Small Island Developing States,1084112832.0,5,Geothermal-energy,Mitigation,1,0.00327314,0.00327314
Comoros,COM,Small Island Developing States,1084112832.0,6,Nature_conservation,Environment,2,0.2335719999999999,0.0
Comoros,COM,Small Island Developing States,1084112832.0,8,Sustainable-land-use,Environment,5,1.4897259999999997,0.0
Congo,COG,LMICs,9823410998.0,0,Adaptation,Adaptation,4,2.01196,2.01196
Congo,COG,LMICs,9823410998.0,1,Solar-energy,Mitigation,2,0.1180979999999999,0.1180979999999999
Congo,COG,LMICs,9823410998.0,3,Other-mitigation-projects,Mitigation,1,1.0919,1.0919
Congo,COG,LMICs,9823410998.0,4,Biodiversity,Environment,5,0.0181106,0.0
Congo,COG,LMICs,9823410998.0,6,Nature_conservation,Environment,4,0.12258,0.0
Congo,COG,LMICs,9823410998.0,7,Other-environment-projects,Environment,3,0.1091045,0.0
Congo,COG,LMICs,9823410998.0,8,Sustainable-land-use,Environment,11,9.6766673,0.0
Cook Islands,COK,UMICs,355000000.0,0,Adaptation,Adaptation,6,2.6135805682,2.6135805682
Cook Islands,COK,UMICs,355000000.0,3,Other-mitigation-projects,Mitigation,1,0.008443,0.008443
Cook Islands,COK,UMICs,355000000.0,7,Other-environment-projects,Environment,5,2.24777,0.0
Cook Islands,COK,UMICs,355000000.0,8,Sustainable-land-use,Environment,4,1.0796219999999999,0.0
Cook Islands,COK,UMICs,355000000.0,10,Renewables-multiple,Mitigation,2,0.5855565,0.5855565
Costa Rica,CRI,UMICs,58548738110.0,0,Adaptation,Adaptation,12,0.4094874253999998,0.4094874253999998
Costa Rica,CRI,UMICs,58548738110.0,1,Solar-energy,Mitigation,1,9.22965,9.22965
Costa Rica,CRI,UMICs,58548738110.0,3,Other-mitigation-projects,Mitigation,6,3.3752291999999997,3.3752291999999997
Costa Rica,CRI,UMICs,58548738110.0,4,Biodiversity,Environment,27,4.16724958,0.0
Costa Rica,CRI,UMICs,58548738110.0,6,Nature_conservation,Environment,30,27.038188940000005,0.0
Costa Rica,CRI,UMICs,58548738110.0,7,Other-environment-projects,Environment,25,1.26279185,0.0
Costa Rica,CRI,UMICs,58548738110.0,8,Sustainable-land-use,Environment,27,8.648117569999998,0.0
Costa Rica,CRI,UMICs,58548738110.0,10,Renewables-multiple,Mitigation,7,3.4360891000000002,3.4360891000000002
Costa Rica,CRI,UMICs,58548738110.0,11,Hydro-energy,Mitigation,7,62.1352301,62.1352301
Costa Rica,CRI,UMICs,58548738110.0,13,Wind-energy,Mitigation,1,0.0638331,0.0638331
Croatia,HRV,MADCTs,55570834593.0,3,Other-mitigation-projects,Mitigation,1,0.00139151,0.00139151
Croatia,HRV,MADCTs,55570834593.0,4,Biodiversity,Environment,2,0.01324503,0.0
Croatia,HRV,MADCTs,55570834593.0,6,Nature_conservation,Environment,1,0.0144105999999999,0.0
Croatia,HRV,MADCTs,55570834593.0,7,Other-environment-projects,Environment,7,0.6390583400000001,0.0
Croatia,HRV,MADCTs,55570834593.0,8,Sustainable-land-use,Environment,5,0.2080288499999999,0.0
Croatia,HRV,MADCTs,55570834593.0,10,Renewables-multiple,Mitigation,3,6.996486999999999,6.996486999999999
Croatia,HRV,MADCTs,55570834593.0,12,Energy-efficiency,Mitigation,1,0.000540541,0.000540541
Cuba,CUB,Small Island Developing States,93844250000.0,0,Adaptation,Adaptation,13,2.60647644,2.60647644
Cuba,CUB,Small Island Developing States,93844250000.0,1,Solar-energy,Mitigation,10,1.3128761999999996,1.3128761999999996
Cuba,CUB,Small Island Developing States,93844250000.0,2,Bioenergy,Mitigation,10,2.6779981799999995,2.6779981799999995
Cuba,CUB,Small Island Developing States,93844250000.0,3,Other-mitigation-projects,Mitigation,3,0.15896672,0.15896672
Cuba,CUB,Small Island Developing States,93844250000.0,4,Biodiversity,Environment,7,1.0198487999999999,0.0
Cuba,CUB,Small Island Developing States,93844250000.0,6,Nature_conservation,Environment,11,1.65752472,0.0
Cuba,CUB,Small Island Developing States,93844250000.0,7,Other-environment-projects,Environment,83,6.333015015999999,0.0
Cuba,CUB,Small Island Developing States,93844250000.0,8,Sustainable-land-use,Environment,43,2.05980105,0.0
Cuba,CUB,Small Island Developing States,93844250000.0,10,Renewables-multiple,Mitigation,11,0.7670709949999999,0.7670709949999999
Cuba,CUB,Small Island Developing States,93844250000.0,11,Hydro-energy,Mitigation,1,0.01628,0.01628
Cuba,CUB,Small Island Developing States,93844250000.0,13,Wind-energy,Mitigation,2,0.013828409999999899,0.013828409999999899
Côte d'Ivoire,CIV,LMICs,52376793651.0,0,Adaptation,Adaptation,20,2.6117454870000003,2.6117454870000003
Côte d'Ivoire,CIV,LMICs,52376793651.0,1,Solar-energy,Mitigation,3,0.32683417000000003,0.32683417000000003
Côte d'Ivoire,CIV,LMICs,52376793651.0,4,Biodiversity,Environment,3,0.3137456999999999,0.0
Côte d'Ivoire,CIV,LMICs,52376793651.0,6,Nature_conservation,Environment,10,7.54974617,0.0
Côte d'Ivoire,CIV,LMICs,52376793651.0,7,Other-environment-projects,Environment,16,0.3060526899999997,0.0
Côte d'Ivoire,CIV,LMICs,52376793651.0,8,Sustainable-land-use,Environment,8,20.78577602,0.0
Côte d'Ivoire,CIV,LMICs,52376793651.0,10,Renewables-multiple,Mitigation,3,25.15974062,25.15974062
Côte d'Ivoire,CIV,LMICs,52376793651.0,11,Hydro-energy,Mitigation,2,0.0,0.0
Democratic Republic of the Congo,COD,LDCs,41444547384.0,0,Adaptation,Adaptation,15,8.9612144806,8.9612144806
Democratic Republic of the Congo,COD,LDCs,41444547384.0,1,Solar-energy,Mitigation,11,0.37638252999999977,0.37638252999999977
Democratic Republic of the Congo,COD,LDCs,41444547384.0,2,Bioenergy,Mitigation,4,0.25190384999999993,0.25190384999999993
Democratic Republic of the Congo,COD,LDCs,41444547384.0,3,Other-mitigation-projects,Mitigation,7,4.33687278,4.33687278
Democratic Republic of the Congo,COD,LDCs,41444547384.0,4,Biodiversity,Environment,24,31.528703299999997,0.0
Democratic Republic of the Congo,COD,LDCs,41444547384.0,5,Geothermal-energy,Mitigation,3,0.1292513999999999,0.1292513999999999
Democratic Republic of the Congo,COD,LDCs,41444547384.0,6,Nature_conservation,Environment,27,11.151634,0.0
Democratic Republic of the Congo,COD,LDCs,41444547384.0,7,Other-environment-projects,Environment,15,1.0324749499999997,0.0
Democratic Republic of the Congo,COD,LDCs,41444547384.0,8,Sustainable-land-use,Environment,45,36.7060113,0.0
Democratic Republic of the Congo,COD,LDCs,41444547384.0,10,Renewables-multiple,Mitigation,6,0.6149968,0.6149968
Democratic Republic of the Congo,COD,LDCs,41444547384.0,11,Hydro-energy,Mitigation,4,7.8105225,7.8105225
Democratic Republic of the Congo,COD,LDCs,41444547384.0,12,Energy-efficiency,Mitigation,3,0.38861999999999997,0.38861999999999997
Djibouti,DJI,LDCs,2823368140.0,0,Adaptation,Adaptation,5,7.5022,7.5022
Djibouti,DJI,LDCs,2823368140.0,1,Solar-energy,Mitigation,4,8.269645,8.269645
Djibouti,DJI,LDCs,2823368140.0,4,Biodiversity,Environment,1,0.03687,0.0
Djibouti,DJI,LDCs,2823368140.0,6,Nature_conservation,Environment,1,0.0100407999999999,0.0
Djibouti,DJI,LDCs,2823368140.0,7,Other-environment-projects,Environment,1,0.351086,0.0
Djibouti,DJI,LDCs,2823368140.0,8,Sustainable-land-use,Environment,2,0.6733919999999999,0.0
Dominica,DMA,Small Island Developing States,556745925.9,0,Adaptation,Adaptation,4,0.65372273,0.65372273
Dominica,DMA,Small Island Developing States,556745925.9,5,Geothermal-energy,Mitigation,3,4.412223,4.412223
Dominica,DMA,Small Island Developing States,556745925.9,6,Nature_conservation,Environment,1,0.2388809999999999,0.0
Dominica,DMA,Small Island Developing States,556745925.9,7,Other-environment-projects,Environment,2,0.014655000000000001,0.0
Dominica,DMA,Small Island Developing States,556745925.9,11,Hydro-energy,Mitigation,1,0.0,0.0
Dominican Republic,DOM,Small Island Developing States,80272839474.0,0,Adaptation,Adaptation,22,16.02717406,16.02717406
Dominican Republic,DOM,Small Island Developing States,80272839474.0,1,Solar-energy,Mitigation,1,0.123675,0.123675
Dominican Republic,DOM,Small Island Developing States,80272839474.0,2,Bioenergy,Mitigation,2,0.702146,0.702146
Dominican Republic,DOM,Small Island Developing States,80272839474.0,3,Other-mitigation-projects,Mitigation,3,0.0628678999999999,0.0628678999999999
Dominican Republic,DOM,Small Island Developing States,80272839474.0,4,Biodiversity,Environment,30,4.9975153500000005,0.0
Dominican Republic,DOM,Small Island Developing States,80272839474.0,6,Nature_conservation,Environment,13,0.4851348899999998,0.0
Dominican Republic,DOM,Small Island Developing States,80272839474.0,7,Other-environment-projects,Environment,65,10.377912989999999,0.0
Dominican Republic,DOM,Small Island Developing States,80272839474.0,8,Sustainable-land-use,Environment,51,14.91757166,0.0
Dominican Republic,DOM,Small Island Developing States,80272839474.0,10,Renewables-multiple,Mitigation,4,0.1286093599999999,0.1286093599999999
Dominican Republic,DOM,Small Island Developing States,80272839474.0,11,Hydro-energy,Mitigation,4,0.00328371,0.00328371
Dominican Republic,DOM,Small Island Developing States,80272839474.0,12,Energy-efficiency,Mitigation,2,0.08543046,0.08543046
Dominican Republic,DOM,Small Island Developing States,80272839474.0,13,Wind-energy,Mitigation,7,0.4977813,0.4977813
Ecuador,ECU,UMICs,103704000000.0,0,Adaptation,Adaptation,35,3.13731898,3.13731898
Ecuador,ECU,UMICs,103704000000.0,1,Solar-energy,Mitigation,6,13.3296146,13.3296146
Ecuador,ECU,UMICs,103704000000.0,2,Bioenergy,Mitigation,11,2.1484216,2.1484216
Ecuador,ECU,UMICs,103704000000.0,3,Other-mitigation-projects,Mitigation,8,0.06613853999999969,0.06613853999999969
Ecuador,ECU,UMICs,103704000000.0,4,Biodiversity,Environment,58,16.885962298000003,0.0
Ecuador,ECU,UMICs,103704000000.0,5,Geothermal-energy,Mitigation,3,0.01154238,0.01154238
Ecuador,ECU,UMICs,103704000000.0,6,Nature_conservation,Environment,42,24.509495209999997,0.0
Ecuador,ECU,UMICs,103704000000.0,7,Other-environment-projects,Environment,114,12.230135484999998,0.0
Ecuador,ECU,UMICs,103704000000.0,8,Sustainable-land-use,Environment,153,24.612716034,0.0
Ecuador,ECU,UMICs,103704000000.0,10,Renewables-multiple,Mitigation,16,0.92831532,0.92831532
Ecuador,ECU,UMICs,103704000000.0,11,Hydro-energy,Mitigation,6,0.93682339,0.93682339
Egypt,EGY,LMICs,291013000000.0,0,Adaptation,Adaptation,46,1.2843192579999996,1.2843192579999996
Egypt,EGY,LMICs,291013000000.0,1,Solar-energy,Mitigation,21,136.30544844,136.30544844
Egypt,EGY,LMICs,291013000000.0,2,Bioenergy,Mitigation,6,0.0416928199999998,0.0416928199999998
Egypt,EGY,LMICs,291013000000.0,3,Other-mitigation-projects,Mitigation,9,11.67848223,11.67848223
Egypt,EGY,LMICs,291013000000.0,4,Biodiversity,Environment,5,7.377130000000001,0.0
Egypt,EGY,LMICs,291013000000.0,6,Nature_conservation,Environment,13,0.6296715499999996,0.0
Egypt,EGY,LMICs,291013000000.0,7,Other-environment-projects,Environment,69,41.78278316720001,0.0
Egypt,EGY,LMICs,291013000000.0,8,Sustainable-land-use,Environment,25,5.352731113,0.0
Egypt,EGY,LMICs,291013000000.0,10,Renewables-multiple,Mitigation,14,9.7861083,9.7861083
Egypt,EGY,LMICs,291013000000.0,11,Hydro-energy,Mitigation,15,77.3602504,77.3602504
Egypt,EGY,LMICs,291013000000.0,12,Energy-efficiency,Mitigation,7,0.1992362899999999,0.1992362899999999
Egypt,EGY,LMICs,291013000000.0,13,Wind-energy,Mitigation,28,35.049541299999994,35.049541299999994
El Salvador,SLV,LMICs,25149784000.0,0,Adaptation,Adaptation,38,20.50359345,20.50359345
El Salvador,SLV,LMICs,25149784000.0,1,Solar-energy,Mitigation,4,0.1380693999999998,0.1380693999999998
El Salvador,SLV,LMICs,25149784000.0,3,Other-mitigation-projects,Mitigation,2,1.09470873,1.09470873
El Salvador,SLV,LMICs,25149784000.0,4,Biodiversity,Environment,18,5.8540927,0.0
El Salvador,SLV,LMICs,25149784000.0,5,Geothermal-energy,Mitigation,2,0.2234367,0.2234367
El Salvador,SLV,LMICs,25149784000.0,6,Nature_conservation,Environment,13,1.6412377399999998,0.0
El Salvador,SLV,LMICs,25149784000.0,7,Other-environment-projects,Environment,56,5.583134619999999,0.0
El Salvador,SLV,LMICs,25149784000.0,8,Sustainable-land-use,Environment,36,1.6572492299999995,0.0
El Salvador,SLV,LMICs,25149784000.0,10,Renewables-multiple,Mitigation,9,10.484184599999999,10.484184599999999
El Salvador,SLV,LMICs,25149784000.0,11,Hydro-energy,Mitigation,9,1.293195,1.293195
El Salvador,SLV,LMICs,25149784000.0,12,Energy-efficiency,Mitigation,1,0.0946358,0.0946358
Equatorial Guinea,GNQ,UMICs,12186496882.0,1,Solar-energy,Mitigation,1,0.0102827999999999,0.0102827999999999
Equatorial Guinea,GNQ,UMICs,12186496882.0,3,Other-mitigation-projects,Mitigation,1,1.0919,1.0919
Equatorial Guinea,GNQ,UMICs,12186496882.0,6,Nature_conservation,Environment,2,0.07333139999999999,0.0
Equatorial Guinea,GNQ,UMICs,12186496882.0,7,Other-environment-projects,Environment,1,0.0156023,0.0
Equatorial Guinea,GNQ,UMICs,12186496882.0,8,Sustainable-land-use,Environment,2,0.1159787999999998,0.0
Eswatini,SWZ,LMICs,4295268357.0,0,Adaptation,Adaptation,5,5.070807,5.070807
Eswatini,SWZ,LMICs,4295268357.0,3,Other-mitigation-projects,Mitigation,4,0.43999277999999997,0.43999277999999997
Eswatini,SWZ,LMICs,4295268357.0,7,Other-environment-projects,Environment,2,0.0814839,0.0
Eswatini,SWZ,LMICs,4295268357.0,8,Sustainable-land-use,Environment,3,0.3301572,0.0
Ethiopia,ETH,LDCs,80206751231.0,0,Adaptation,Adaptation,101,78.84416602900001,78.84416602900001
Ethiopia,ETH,LDCs,80206751231.0,1,Solar-energy,Mitigation,8,3.62278057,3.62278057
Ethiopia,ETH,LDCs,80206751231.0,2,Bioenergy,Mitigation,2,0.0475579,0.0475579
Ethiopia,ETH,LDCs,80206751231.0,3,Other-mitigation-projects,Mitigation,11,7.246527837,7.246527837
Ethiopia,ETH,LDCs,80206751231.0,4,Biodiversity,Environment,16,2.8662936399999994,0.0
Ethiopia,ETH,LDCs,80206751231.0,5,Geothermal-energy,Mitigation,4,19.578828,19.578828
Ethiopia,ETH,LDCs,80206751231.0,6,Nature_conservation,Environment,18,4.4848209,0.0
Ethiopia,ETH,LDCs,80206751231.0,7,Other-environment-projects,Environment,85,12.307450839999998,0.0
Ethiopia,ETH,LDCs,80206751231.0,8,Sustainable-land-use,Environment,113,57.88031705,0.0
Ethiopia,ETH,LDCs,80206751231.0,10,Renewables-multiple,Mitigation,13,5.237656690000001,5.237656690000001
Ethiopia,ETH,LDCs,80206751231.0,11,Hydro-energy,Mitigation,14,4.9690058399999995,4.9690058399999995
Ethiopia,ETH,LDCs,80206751231.0,12,Energy-efficiency,Mitigation,1,0.0160437,0.0160437
Ethiopia,ETH,LDCs,80206751231.0,13,Wind-energy,Mitigation,4,0.1108079,0.1108079
Fiji,FJI,Small Island Developing States,5207692828.0,0,Adaptation,Adaptation,19,2.33913802,2.33913802
Fiji,FJI,Small Island Developing States,5207692828.0,3,Other-mitigation-projects,Mitigation,3,0.09506979999999969,0.09506979999999969
Fiji,FJI,Small Island Developing States,5207692828.0,4,Biodiversity,Environment,1,0.025,0.0
Fiji,FJI,Small Island Developing States,5207692828.0,6,Nature_conservation,Environment,6,0.3575996999999999,0.0
Fiji,FJI,Small Island Developing States,5207692828.0,7,Other-environment-projects,Environment,13,0.5044944599999996,0.0
Fiji,FJI,Small Island Developing States,5207692828.0,8,Sustainable-land-use,Environment,5,0.48701079999999997,0.0
Fiji,FJI,Small Island Developing States,5207692828.0,10,Renewables-multiple,Mitigation,3,1.979139,1.979139
Gabon,GAB,UMICs,15371345949.0,1,Solar-energy,Mitigation,1,7.634410000000001,7.634410000000001
Gabon,GAB,UMICs,15371345949.0,2,Bioenergy,Mitigation,2,0.014708,0.014708
Gabon,GAB,UMICs,15371345949.0,3,Other-mitigation-projects,Mitigation,3,1.45878,1.45878
Gabon,GAB,UMICs,15371345949.0,4,Biodiversity,Environment,7,0.69118522,0.0
Gabon,GAB,UMICs,15371345949.0,6,Nature_conservation,Environment,11,8.889559669999999,0.0
Gabon,GAB,UMICs,15371345949.0,7,Other-environment-projects,Environment,4,0.03657668,0.0
Gabon,GAB,UMICs,15371345949.0,8,Sustainable-land-use,Environment,12,8.0103613,0.0
Gabon,GAB,UMICs,15371345949.0,10,Renewables-multiple,Mitigation,1,0.0,0.0
Gambia,GMB,LDCs,1542251823.0,0,Adaptation,Adaptation,3,5.7052992300000005,5.7052992300000005
Gambia,GMB,LDCs,1542251823.0,1,Solar-energy,Mitigation,1,0.0,0.0
Gambia,GMB,LDCs,1542251823.0,7,Other-environment-projects,Environment,1,0.0139072999999999,0.0
Gambia,GMB,LDCs,1542251823.0,8,Sustainable-land-use,Environment,9,0.1799224899999996,0.0
Gambia,GMB,LDCs,1542251823.0,10,Renewables-multiple,Mitigation,1,0.00724062,0.00724062
Georgia,GEO,LMICs,16336304380.0,0,Adaptation,Adaptation,8,1.8789836999999998,1.8789836999999998
Georgia,GEO,LMICs,16336304380.0,1,Solar-energy,Mitigation,3,5.8218534,5.8218534
Georgia,GEO,LMICs,16336304380.0,3,Other-mitigation-projects,Mitigation,6,130.73886,130.73886
Georgia,GEO,LMICs,16336304380.0,4,Biodiversity,Environment,10,1.0190112999999998,0.0
Georgia,GEO,LMICs,16336304380.0,6,Nature_conservation,Environment,8,2.5810901,0.0
Georgia,GEO,LMICs,16336304380.0,7,Other-environment-projects,Environment,19,2.37519099,0.0
Georgia,GEO,LMICs,16336304380.0,8,Sustainable-land-use,Environment,22,4.29025822,0.0
Georgia,GEO,LMICs,16336304380.0,10,Renewables-multiple,Mitigation,6,6.1562149999999995,6.1562149999999995
Georgia,GEO,LMICs,16336304380.0,11,Hydro-energy,Mitigation,14,9.140690900000001,9.140690900000001
Georgia,GEO,LMICs,16336304380.0,12,Energy-efficiency,Mitigation,15,10.5477791,10.5477791
Ghana,GHA,LMICs,59022565018.0,0,Adaptation,Adaptation,42,14.582334298,14.582334298
Ghana,GHA,LMICs,59022565018.0,1,Solar-energy,Mitigation,9,12.26440607,12.26440607
Ghana,GHA,LMICs,59022565018.0,2,Bioenergy,Mitigation,1,0.0226344,0.0226344
Ghana,GHA,LMICs,59022565018.0,3,Other-mitigation-projects,Mitigation,8,1.7832051999999998,1.7832051999999998
Ghana,GHA,LMICs,59022565018.0,4,Biodiversity,Environment,8,5.7666881,0.0
Ghana,GHA,LMICs,59022565018.0,6,Nature_conservation,Environment,18,10.56581656,0.0
Ghana,GHA,LMICs,59022565018.0,7,Other-environment-projects,Environment,57,32.87849569,0.0
Ghana,GHA,LMICs,59022565018.0,8,Sustainable-land-use,Environment,75,15.219861757999997,0.0
Ghana,GHA,LMICs,59022565018.0,10,Renewables-multiple,Mitigation,7,0.97356575,0.97356575
Ghana,GHA,LMICs,59022565018.0,12,Energy-efficiency,Mitigation,14,0.42686,0.42686
Ghana,GHA,LMICs,59022565018.0,13,Wind-energy,Mitigation,1,0.017023,0.017023
Grenada,GRD,Small Island Developing States,1116238200.0,0,Adaptation,Adaptation,4,0.89229053,0.89229053
Grenada,GRD,Small Island Developing States,1116238200.0,6,Nature_conservation,Environment,4,0.0903997599999999,0.0
Grenada,GRD,Small Island Developing States,1116238200.0,7,Other-environment-projects,Environment,1,0.0095909999999999,0.0
Guatemala,GTM,LMICs,69936159619.0,0,Adaptation,Adaptation,22,3.2922695399999995,3.2922695399999995
Guatemala,GTM,LMICs,69936159619.0,1,Solar-energy,Mitigation,10,0.5230201689999998,0.5230201689999998
Guatemala,GTM,LMICs,69936159619.0,2,Bioenergy,Mitigation,1,0.0,0.0
Guatemala,GTM,LMICs,69936159619.0,3,Other-mitigation-projects,Mitigation,3,1.1674421,1.1674421
Guatemala,GTM,LMICs,69936159619.0,4,Biodiversity,Environment,30,15.297191789,0.0
Guatemala,GTM,LMICs,69936159619.0,6,Nature_conservation,Environment,27,4.106766479999999,0.0
Guatemala,GTM,LMICs,69936159619.0,7,Other-environment-projects,Environment,88,13.63094941,0.0
Guatemala,GTM,LMICs,69936159619.0,8,Sustainable-land-use,Environment,73,11.46185727,0.0
Guatemala,GTM,LMICs,69936159619.0,10,Renewables-multiple,Mitigation,6,25.5404669,25.5404669
Guatemala,GTM,LMICs,69936159619.0,11,Hydro-energy,Mitigation,5,2.05265089,2.05265089
Guinea,GIN,LDCs,10706424125.0,0,Adaptation,Adaptation,21,2.252253857,2.252253857
Guinea,GIN,LDCs,10706424125.0,1,Solar-energy,Mitigation,1,0.0,0.0
Guinea,GIN,LDCs,10706424125.0,4,Biodiversity,Environment,1,0.02529,0.0
Guinea,GIN,LDCs,10706424125.0,6,Nature_conservation,Environment,5,1.7908629,0.0
Guinea,GIN,LDCs,10706424125.0,7,Other-environment-projects,Environment,5,0.1370510999999999,0.0
Guinea,GIN,LDCs,10706424125.0,8,Sustainable-land-use,Environment,25,1.7296938099999999,0.0
Guinea,GIN,LDCs,10706424125.0,10,Renewables-multiple,Mitigation,1,0.00724062,0.00724062
Guinea,GIN,LDCs,10706424125.0,11,Hydro-energy,Mitigation,9,0.0,0.0
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,0,Adaptation,Adaptation,1,0.3,0.3
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,1,Solar-energy,Mitigation,6,0.17258297,0.17258297
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,4,Biodiversity,Environment,4,0.56417089,0.0
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,6,Nature_conservation,Environment,3,0.2728488,0.0
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,7,Other-environment-projects,Environment,5,0.11645304000000001,0.0
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,8,Sustainable-land-use,Environment,5,0.5171844,0.0
Guinea-Bissau,GNB,Small Island Developing States,1274280002.0,10,Renewables-multiple,Mitigation,4,0.3595249199999999,0.3595249199999999
Guyana,GUY,Small Island Developing States,3683111326.0,0,Adaptation,Adaptation,2,0.48403453,0.48403453
Guyana,GUY,Small Island Developing States,3683111326.0,1,Solar-energy,Mitigation,1,0.0837378,0.0837378
Guyana,GUY,Small Island Developing States,3683111326.0,3,Other-mitigation-projects,Mitigation,8,69.7892469,69.7892469
Guyana,GUY,Small Island Developing States,3683111326.0,4,Biodiversity,Environment,2,0.0305266,0.0
Guyana,GUY,Small Island Developing States,3683111326.0,6,Nature_conservation,Environment,4,6.254722000000001,0.0
Guyana,GUY,Small Island Developing States,3683111326.0,8,Sustainable-land-use,Environment,9,0.6499999999999999,0.0
Guyana,GUY,Small Island Developing States,3683111326.0,10,Renewables-multiple,Mitigation,1,0.0307938,0.0307938
Haiti,HTI,Small Island Developing States,8652501130.0,0,Adaptation,Adaptation,82,29.17561003,29.17561003
Haiti,HTI,Small Island Developing States,8652501130.0,1,Solar-energy,Mitigation,5,0.22744239,0.22744239
Haiti,HTI,Small Island Developing States,8652501130.0,2,Bioenergy,Mitigation,3,7.7968399999999995,7.7968399999999995
Haiti,HTI,Small Island Developing States,8652501130.0,4,Biodiversity,Environment,6,2.3088705,0.0
Haiti,HTI,Small Island Developing States,8652501130.0,6,Nature_conservation,Environment,20,7.181519349999999,0.0
Haiti,HTI,Small Island Developing States,8652501130.0,7,Other-environment-projects,Environment,71,102.4756322,0.0
Haiti,HTI,Small Island Developing States,8652501130.0,8,Sustainable-land-use,Environment,89,30.000078210000005,0.0
Haiti,HTI,Small Island Developing States,8652501130.0,10,Renewables-multiple,Mitigation,11,2.4913368399999998,2.4913368399999998
Haiti,HTI,Small Island Developing States,8652501130.0,11,Hydro-energy,Mitigation,8,0.8660741599999999,0.8660741599999999
Haiti,HTI,Small Island Developing States,8652501130.0,12,Energy-efficiency,Mitigation,2,1.96488,1.96488
Honduras,HND,LMICs,22990641459.0,0,Adaptation,Adaptation,32,4.490970008,4.490970008
Honduras,HND,LMICs,22990641459.0,1,Solar-energy,Mitigation,1,0.00331126,0.00331126
Honduras,HND,LMICs,22990641459.0,2,Bioenergy,Mitigation,1,0.264901,0.264901
Honduras,HND,LMICs,22990641459.0,3,Other-mitigation-projects,Mitigation,5,1.1314570640000001,1.1314570640000001
Honduras,HND,LMICs,22990641459.0,4,Biodiversity,Environment,12,4.01523916,0.0
Honduras,HND,LMICs,22990641459.0,5,Geothermal-energy,Mitigation,1,0.00642674,0.00642674
Honduras,HND,LMICs,22990641459.0,6,Nature_conservation,Environment,25,1.76069932,0.0
Honduras,HND,LMICs,22990641459.0,7,Other-environment-projects,Environment,73,7.934666335999999,0.0
Honduras,HND,LMICs,22990641459.0,8,Sustainable-land-use,Environment,128,33.9136333574,0.0
Honduras,HND,LMICs,22990641459.0,10,Renewables-multiple,Mitigation,6,37.1266212,37.1266212
Honduras,HND,LMICs,22990641459.0,11,Hydro-energy,Mitigation,10,12.0116309,12.0116309
India,IND,LMICs,2527890000000.0,0,Adaptation,Adaptation,176,64.981401659,64.981401659
India,IND,LMICs,2527890000000.0,1,Solar-energy,Mitigation,40,35.91164003,35.91164003
India,IND,LMICs,2527890000000.0,2,Bioenergy,Mitigation,37,34.743525850000005,34.743525850000005
India,IND,LMICs,2527890000000.0,3,Other-mitigation-projects,Mitigation,96,21.31989213,21.31989213
India,IND,LMICs,2527890000000.0,4,Biodiversity,Environment,43,10.37466101,0.0
India,IND,LMICs,2527890000000.0,5,Geothermal-energy,Mitigation,2,0.0069999999999999,0.0069999999999999
India,IND,LMICs,2527890000000.0,6,Nature_conservation,Environment,50,18.4865166716,0.0
India,IND,LMICs,2527890000000.0,7,Other-environment-projects,Environment,95,83.15540352400001,0.0
India,IND,LMICs,2527890000000.0,8,Sustainable-land-use,Environment,154,133.42186446,0.0
India,IND,LMICs,2527890000000.0,9,Marine-energy,Mitigation,2,0.0491901,0.0491901
India,IND,LMICs,2527890000000.0,10,Renewables-multiple,Mitigation,113,530.77769604,530.77769604
India,IND,LMICs,2527890000000.0,11,Hydro-energy,Mitigation,82,296.9426697,296.9426697
